313795,Jawad syndrome
313772,Early-onset spastic ataxia-myoclonic epilepsy-neuropathy syndrome
314603,Autosomal recessive spastic ataxia with leukoencephalopathy
314597,Chudley-McCullough syndrome
314485,Young adult-onset distal hereditary motor neuropathy
314555,Craniofacial dysplasia-osteopenia syndrome
314394,Short stature-onychodysplasia-facial dysmorphism-hypotrichosis syndrome
314399,Autosomal dominant aplasia and myelodysplasia
314404,Autosomal dominant cerebellar ataxia-deafness-narcolepsy syndrome
314373,Chronic diarrhea due to guanylate cyclase 2C overactivity
314376,Intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency
314381,Hereditary sensory and autonomic neuropathy type 6
314051,Leukoencephalopathy-thalamus and brainstem anomalies-high lactate syndrome
306674,Kufor-Rakeb syndrome
306734,"Primary dystonia, DYT21 type"
308380,Methylcobalamin deficiency type cblDv1
308386,Sulfite oxidase deficiency due to molybdenum cofactor deficiency type A
308393,Sulfite oxidase deficiency due to molybdenum cofactor deficiency type B
308400,Sulfite oxidase deficiency due to molybdenum cofactor deficiency type C
308410,Autism-epilepsy syndrome due to branched chain ketoacid dehydrogenase kinase deficiency
308425,Methylmalonic acidemia due to methylmalonyl-CoA epimerase deficiency
308698,"Glycogen storage disease due to glycogen branching enzyme deficiency, childhood neuromuscular form"
308712,"Glycogen storage disease due to glycogen branching enzyme deficiency, adult neuromuscular form"
308670,"Glycogen storage disease due to glycogen branching enzyme deficiency, congenital neuromuscular form"
308684,"Glycogen storage disease due to glycogen branching enzyme deficiency, childhood combined hepatic and myopathic form"
309015,Familial lipoprotein lipase deficiency
309020,Familial apolipoprotein C-II deficiency
308487,Generalized galactose epimerase deficiency
308473,Erythrocyte galactose epimerase deficiency
178,Chordoma
2637,Microcephalic osteodysplastic primordial dwarfism type II
308442,"Vitamin B12-responsive methylmalonic acidemia, type cblDv2"
308655,"Glycogen storage disease due to glycogen branching enzyme deficiency, fatal perinatal neuromuscular form"
308638,"Glycogen storage disease due to glycogen branching enzyme deficiency, non progressive hepatic form"
308621,"Glycogen storage disease due to glycogen branching enzyme deficiency, progressive hepatic form"
308552,"Glycogen storage disease due to acid maltase deficiency, infantile onset"
309271,"Metachromatic leukodystrophy, adult form"
309282,"Alpha-mannosidosis, infantile form"
309288,"Alpha-mannosidosis, adult form"
309246,"GM2 gangliosidosis, AB variant"
309252,Atypical Gaucher disease due to saposin C deficiency
309256,"Metachromatic leukodystrophy, late infantile form"
309263,"Metachromatic leukodystrophy, juvenile form"
309324,"Free sialic acid storage disease, infantile form"
309331,Intermediate severe Salla disease
309334,Salla disease
309297,Mucopolysaccharidosis type 4A
309310,Mucopolysaccharidosis type 4B
309185,"Tay-Sachs disease, B variant, juvenile form"
309178,"Tay-Sachs disease, B variant, infantile form"
309239,"Tay-Sachs disease, B1 variant"
309192,"Tay-Sachs disease, B variant, adult form"
309155,"Sandhoff disease, infantile form"
309169,"Sandhoff disease, adult form"
309162,"Sandhoff disease, juvenile form"
300547,Autosomal recessive infantile hypercalcemia
300570,Cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation
300573,Polymicrogyria due to TUBB2B mutation
300576,Oligodontia-cancer predisposition syndrome
300496,Multiple congenital anomalies-hypotonia-seizures syndrome type 2
300525,Pseudohypoaldosteronism type 2D
300530,Pseudohypoaldosteronism type 2E
300536,DDOST-CDG
300865,Primary cutaneous anaplastic large cell lymphoma
300878,Hairy cell leukemia variant
300895,ALK-positive anaplastic large cell lymphoma
300605,Juvenile amyotrophic lateral sclerosis
300751,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation
306436,Congenital sucrase-isomaltase deficiency with starch intolerance
306462,Congenital sucrase-isomaltase deficiency without starch intolerance
306446,Congenital sucrase-isomaltase deficiency with minimal starch tolerance
306550,FADD-related immunodeficiency
306542,Frontonasal dysplasia-severe microphthalmia-severe facial clefting syndrome
306547,Porencephaly-microcephaly-bilateral congenital cataract syndrome
306530,Congenital hereditary facial paralysis-variable hearing loss syndrome
306507,LAMB2-related infantile-onset nephrotic syndrome
306511,Autosomal recessive spastic paraplegia type 48
306504,Junctional epidermolysis bullosa with respiratory and renal involvement
306474,Congenital sucrase-isomaltase deficiency with starch and lactose intolerance
306486,Congenital sucrase-isomaltase deficiency without sucrose intolerance
306661,Familial hyperphosphatemic tumoral calcinosis/Hyperphosphatemic hyperostosis syndrome
306658,Familial normophosphatemic tumoral calcinosis
306617,X-linked complicated spastic paraplegia type 1
306597,X-linked Opitz G/BBB syndrome
306588,Autosomal dominant Opitz G/BBB syndrome
306577,Sodium channelopathy-related small fiber neuropathy
306558,Primary microcephaly-epilepsy-permanent neonatal diabetes syndrome
295195,Synpolydactyly type 1
295191,Zygodactyly type 3
295201,"Congenital vertical talus, unilateral"
295203,"Congenital vertical talus, bilateral"
295197,Synpolydactyly type 2
295239,"Macrodactyly of fingers, unilateral"
295243,"Macrodactyly of toes, unilateral"
300179,"Ehlers-Danlos syndrome, kyphoscoliotic and deafness type"
300319,Charcot-Marie-Tooth disease type 2P
300324,Persistent polyclonal B-cell lymphocytosis
300313,Congenital cataract-hearing loss-severe developmental delay syndrome
300298,Severe congenital hypochromic anemia with ringed sideroblasts
300284,Connective tissue disorder due to lysyl hydroxylase-3 deficiency
300293,Transient infantile hypertriglyceridemia and hepatosteatosis
300382,Progeroid and marfanoid aspect-lipodystrophy syndrome
300345,Autosomal systemic lupus erythematosus
300359,PLCG2-associated antibody deficiency and immune dysregulation
300333,Nephrotic syndrome-deafness-pretibial epidermolysis bullosa syndrome
464724,Fever-associated acute infantile liver failure syndrome
464738,Congenital cataract-microcephaly-nevus flammeus simplex-severe intellectual disability syndrome
464760,Familial cavitary optic disc anomaly
464756,Familial gastric type 1 neuroendocrine tumor
465508,Symptomatic form of hemochromatosis type 1
464282,Spastic paraplegia-severe developmental delay-epilepsy syndrome
464288,Short stature-brachydactyly-obesity-global developmental delay syndrome
464311,Intellectual disability syndrome due to a DYRK1A point mutation
464366,NEK9-related lethal skeletal dysplasia
464336,BENTA disease
464443,COG6-CGD
464440,"Primary dystonia, DYT27 type"
464370,Neonatal alloimmune neutropenia
456328,X-linked myotubular myopathy-abnormal genitalia syndrome
456333,Hereditary neuroendocrine tumor of small intestine
456312,Infantile multisystem neurologic-endocrine-pancreatic disease
456318,Hereditary sensory neuropathy-deafness-dementia syndrome
454840,NTHL1-related attenuated familial adenomatous polyposis
454821,Pleomorphic salivary gland adenoma
454745,Kuru
453533,Polyendocrine-polyneuropathy syndrome
453521,Autosomal recessive cerebellar ataxia due to CWF19L1 deficiency
451612,Familial congenital nasolacrimal duct obstruction
453504,Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome due to a point mutation
453510,Congenital insensitivity to pain with severe intellectual disability
449306,Susceptibility to infection in immunocompromised patient
449291,Symptomatic form of fragile X syndrome in female carrier
448372,X-linked acrogigantism due to Xq26 microduplication
448264,Isolated focal non-epidermolytic palmoplantar keratoderma
448251,Progressive autosomal recessive ataxia-deafness syndrome
448267,Regressive spondylometaphyseal dysplasia
448010,CAD-CDG
447997,Spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome
448242,Autosomal recessive brachyolmia
447977,Progressive scapulohumeroperoneal distal myopathy
447974,Klippel-Feil anomaly-myopathy-facial dysmorphism syndrome
447980,19p13.3 microduplication syndrome
447954,Combined oxidative phosphorylation defect type 25
447964,Autosomal dominant Charcot-Marie-Tooth disease type 2V
447961,Pigmentation defects-palmoplantar keratoderma-skin carcinoma syndrome
459353,C1 inhibitor deficiency
459033,Ataxia-oculomotor apraxia type 4
459051,"Spondyloepiphyseal dysplasia, Stanescu type"
459061,Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome
459056,Autosomal recessive spastic paraplegia type 75
459070,X-linked intellectual disability-cerebellar hypoplasia-spondylo-epiphyseal dysplasia syndrome
458798,Spinocerebellar ataxia type 41
458803,Spinocerebellar ataxia type 42
457485,Macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome
457265,Progressive myoclonic epilepsy type 9
457279,Intellectual disability-macrocephaly-hypotonia-behavioral abnormalities syndrome
457260,X-linked intellectual disability-hypotonia-movement disorder syndrome
457240,X-linked intellectual disability-short stature-overweight syndrome
457246,Clear cell sarcoma of kidney
457395,Progressive spondyloepimetaphyseal dysplasia-short stature-short fourth metatarsals-intellectual disability syndrome
457406,Multiple mitochondrial dysfunctions syndrome type 4
457375,ITPA-related encephalopathy
457378,Complex lethal osteochondrodysplasia
457359,Megalencephaly-severe kyphoscoliosis-overgrowth syndrome
457284,Microcephaly-corpus callosum hypoplasia-intellectual disability-facial dysmorphism syndrome
457351,Microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome
457185,Neonatal encephalomyopathy-cardiomyopathy-respiratory distress syndrome
457088,Predisposition to invasive fungal disease due to CARD9 deficiency
457223,Syndromic sensorineural deafness due to combined oxidative phosphorylation defect
457212,Progressive essential tremor-speech impairment-facial dysmorphism-intellectual disability-abnormal behavior syndrome
457193,Autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome
456369,Polyglucosan body myopathy type 2
457050,Autosomal dominant mitochondrial myopathy with exercise intolerance
317,Erythrokeratodermia variabilis
629,Short stature due to growth hormone qualitative anomaly
632,Short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia
248,Autosomal recessive hypohidrotic ectodermal dysplasia
1810,Autosomal dominant hypohidrotic ectodermal dysplasia
3437,Vogt-Koyanagi-Harada disease
2032,Idiopathic pulmonary fibrosis
198,Occipital horn syndrome
891,Familial exudative vitreoretinopathy
225,Maternally-inherited diabetes and deafness
466688,Severe intellectual disability-corpus callosum agenesis-facial dysmorphism-cerebellar ataxia syndrome
466650,Exercise-induced malignant hyperthermia
466962,SMARCA4-deficient sarcoma of thorax
466950,Facial dysmorphism-developmental delay-behavioral abnormalities syndrome due to WAC point mutation
466926,Seizures-scoliosis-macrocephaly syndrome
466934,VPS11-related autosomal recessive hypomyelinating leukodystrophy
466921,Childhood-onset progressive contractures-limb-girdle weakness-muscle dystrophy syndrome
466806,Autosomal dominant thrombocytopenia with platelet secretion defect
466801,Autosomal recessive limb-girdle muscular dystrophy type 2W
466794,Acute infantile liver failure-cerebellar ataxia-peripheral sensory motor neuropathy syndrome
466791,Macrocephaly-intellectual disability-left ventricular non compaction syndrome
466784,Neonatal severe cardiopulmonary failure due to mitochondrial methylation defect
466775,Autosomal recessive Charcot-Marie-Tooth disease type 2X
466768,Autosomal dominant Charcot-Marie-Tooth disease type 2Z
466729,Familial patent arterial duct
466722,Autosomal recessive spastic paraplegia type 77
466718,Martinique crinkled retinal pigment epitheliopathy
466703,TMEM199-CDG
465824,Fetal encasement syndrome
466026,Class I glucose-6-phosphate dehydrogenase deficiency
468620,Intellectual disability-epilepsy-extrapyramidal syndrome
468631,Microcephalic primordial dwarfism due to RTTN deficiency
467166,Tubulinopathy-associated dysgyria
467176,Severe hypotonia-psychomotor developmental delay-strabismus-cardiac septal defect syndrome
468635,Cryptogenic multifocal ulcerous stenosing enteritis
468641,Chronic enteropathy associated with SLCO2A1 gene
468661,Autosomal recessive spastic paraplegia type 74
468666,Isolated generalized anhidrosis with normal sweat glands
468678,Intellectual disability-microcephaly-strabismus-behavioral abnormalities syndrome
468684,CCDC115-CDG
468672,Colobomatous macrophthalmia-microcornea syndrome
468726,Severe primary trimethylaminuria
468699,SLC39A8-CDG
468717,Rhizomelic chondrodysplasia punctata type 5
401785,Autosomal recessive spastic paraplegia type 62
401780,Autosomal recessive spastic paraplegia type 61
401800,Autosomal recessive spastic paraplegia type 60
401795,Autosomal recessive spastic paraplegia type 59
401768,Proximal myopathy with extrapyramidal signs
401764,Pancytopenia-developmental delay syndrome
401777,Optic atrophy-intellectual disability syndrome
401830,Autosomal recessive spastic paraplegia type 69
401835,Autosomal recessive spastic paraplegia type 70
401840,Autosomal recessive spastic paraplegia type 71
401805,Autosomal recessive spastic paraplegia type 63
401810,Autosomal recessive spastic paraplegia type 64
401815,Autosomal recessive spastic paraplegia type 66
401820,Autosomal recessive spastic paraplegia type 67
401866,Childhood-onset spasticity with hyperglycinemia
401869,Multiple mitochondrial dysfunctions syndrome type 1
401874,Multiple mitochondrial dysfunctions syndrome type 2
401849,Autosomal spastic paraplegia type 72
401859,Lipoic acid synthetase deficiency
401862,Lipoyl transferase 1 deficiency
401920,Fibrolamellar hepatocellular carcinoma
401911,AXIN2-related attenuated familial adenomatous polyposis
401901,Huntington disease-like syndrome due to C9ORF72 expansions
401959,Partial corpus callosum agenesis-cerebellar vermis hypoplasia with posterior fossa cysts syndrome
401948,Hyperammonemic encephalopathy due to carbonic anhydrase VA deficiency
401945,Moyamoya disease with early-onset achalasia
401986,1p31p32 microdeletion syndrome
401979,"Autosomal recessive spondylometaphyseal dysplasia, Mégarbané type"
401973,MEND syndrome
401964,Autosomal dominant Charcot-Marie-Tooth disease type 2 with giant axons
402003,Autosomal dominant focal non-epidermolytic palmoplantar keratoderma with plantar blistering
401996,Karyomegalic interstitial nephritis
402017,Acute myeloid leukemia with t(9;11)(p22;q23)
402020,Acute myeloid leukemia with inv3(q21;q26.2) or t(3;3)(q21;q26.2)
402014,Acute myeloid leukemia with t(6;9)(p23;q34)
402023,Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)
402026,Acute myeloid leukemia with NPM1 somatic mutations
402082,Progressive myoclonic epilepsy type 5
402364,Infantile cerebral and cerebellar atrophy with postnatal progressive microcephaly
402041,Autosomal recessive distal renal tubular acidosis
402075,Familial bicuspid aortic valve
806,Scott syndrome
404473,Severe intellectual disability-progressive spastic diplegia syndrome
404463,Multisystemic smooth muscle dysfunction syndrome
404466,Female infertility due to zona pellucida defect
404451,FBLN1-related developmental delay-central nervous system anomaly-syndactyly syndrome
404454,Alacrimia-choreoathetosis-liver dysfunction syndrome
404443,Tall stature-intellectual disability-facial dysmorphism syndrome
404448,ADNP syndrome
404437,Diffuse cerebral and cerebellar atrophy-intractable seizures-progressive microcephaly syndrome
404440,Intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency
404560,Familial atypical multiple mole melanoma syndrome
404553,Vasculitis due to ADA2 deficiency
404546,DITRA
404521,Spinal muscular atrophy with respiratory distress type 2
404511,Clear cell papillary renal cell carcinoma
404507,Chondromyxoid fibroma
404499,Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to RUBCN deficiency
404493,Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to TUD deficiency
404476,Global developmental delay-lung cysts-overgrowth-Wilms tumor syndrome
411536,Mild phosphoribosylpyrophosphate synthetase superactivity
411543,Severe phosphoribosylpyrophosphate synthetase superactivity
411590,Wolfram-like syndrome
411602,Hereditary late-onset Parkinson disease
411629,Nephropathic infantile cystinosis
411493,Pontocerebellar hypoplasia type 10
411511,Angelman syndrome due to a point mutation
411515,Angelman syndrome due to imprinting defect in 15q11-q13
411712,Maternal riboflavin deficiency
411788,Familial isolated trichomegaly
411986,Early-onset epileptic encephalopathy-cortical blindness-intellectual disability-facial dysmorphism syndrome
412022,Facial dysmorphism-lens dislocation-anterior segment abnormalities-spontaneous filtering blebs syndrome
411641,Ocular cystinosis
411634,Juvenile nephropathic cystinosis
371364,Hypotonia-speech impairment-severe cognitive delay syndrome
391677,Short stature-optic atrophy-Pelger-Huët anomaly syndrome
391474,Frontorhiny
391490,Adult-onset myasthenia gravis
391487,Autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome
391646,Feingold syndrome type 2
391641,Feingold syndrome type 1
391665,Homozygous familial hypercholesterolemia
391343,Fatal post-viral neurodegenerative disorder
391348,Growth and developmental delay-hypotonia-vision impairment-lactic acidosis syndrome
391351,SURF1-related Charcot-Marie-Tooth disease type 4
391366,Growth retardation-mild developmental delay-chronic hepatitis syndrome
391372,Intellectual disability-severe speech delay-mild dysmorphism syndrome
391376,Congenital microcephaly-severe encephalopathy-progressive cerebral atrophy syndrome
391389,Familial episodic pain syndrome with predominantly upper body involvement
391392,Familial episodic pain syndrome with predominantly lower limb involvement
391397,Hereditary sensory and autonomic neuropathy type 7
391408,Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome
391411,Atypical juvenile parkinsonism
391428,"HSD10 disease, infantile type"
391457,"HSD10 disease, neonatal type"
391307,Severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome
391316,Infantile-onset mesial temporal lobe epilepsy with severe cognitive regression
391311,Susceptibility to viral and mycobacterial infections
391320,East Texas bleeding disorder
391330,X-linked osteoporosis with fractures
397968,Charcot-Marie-Tooth disease type 2R
397964,Combined immunodeficiency due to MALT1 deficiency
397959,TCR-alpha-beta-positive T-cell deficiency
397951,Microcephaly-thin corpus callosum-intellectual disability syndrome
397946,Autosomal recessive spastic paraplegia type 58
397941,MAN1B1-CDG
397937,Polyglucosan body myopathy type 1
397933,Severe intellectual disability-progressive postnatal microcephaly-midline stereotypic hand movements syndrome
397927,Sacral agenesis-abnormal ossification of the vertebral bodies-persistent notochordal canal syndrome
397922,Ferro-cerebro-cutaneous syndrome
397787,Severe combined immunodeficiency due to IKK2 deficiency
397755,Periodic paralysis with transient compartment-like syndrome
397758,Retinal dystrophy with inner retinal dysfunction and ganglion cell anomalies
397744,Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome
397750,Periodic paralysis with later-onset distal motor neuropathy
397725,COASY protein-associated neurodegeneration
397735,Autosomal dominant Charcot-Marie-Tooth disease type 2U
397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome
397715,Joubert syndrome with Jeune asphyxiating thoracic dystrophy
397692,Hereditary isolated aplastic anemia
397623,Short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome
397685,Familial  hyperprolactinemia
397615,Obesity due to CEP19 deficiency
397618,Foveal hypoplasia-optic nerve decussation defect-anterior segment dysgenesis syndrome
397596,Activated PI3K-delta syndrome
397593,Severe neonatal lactic acidosis due to NFS1-ISD11 complex deficiency
397612,Macrocephaly-developmental delay syndrome
397606,PrP systemic amyloidosis
397590,Silver-Russell syndrome due to a point mutation
394532,"Multiple acyl-CoA dehydrogenase deficiency, mild type"
394529,"Multiple acyl-CoA dehydrogenase deficiency, severe neonatal type"
399808,Male infertility with teratozoospermia due to single gene mutation
399805,Male infertility with azoospermia or oligozoospermia due to single gene mutation
399058,Alpha-B crystallin-related late-onset myopathy
399081,KLHL9-related early-onset distal myopathy
399103,Distal nebulin myopathy
399096,Distal anoctaminopathy
398189,Focal facial dermal dysplasia type IV
398069,Prader-Willi syndrome due to a point mutation
398079,Prader-Willi-like syndrome due to a point mutation
398088,Hereditary cryohydrocytosis with normal stomatin
435628,Keppen-Lubinsky syndrome
435660,LIPE-related familial partial lipodystrophy
435651,CIDEC-related familial partial lipodystrophy
435804,Short stature-advanced bone age-early-onset osteoarthritis syndrome
435845,Lethal neonatal spasticity-epileptic encephalopathy syndrome
435930,Colobomatous optic disc-macular atrophy-chorioretinopathy syndrome
435819,Autosomal dominant Charcot-Marie-Tooth disease type 2 due to TFG mutation
435953,Progeroid features-hepatocellular carcinoma predisposition syndrome
435988,Chronic atrial and intestinal dysrhythmia syndrome
435934,COG2-CDG
435938,X-linked microcephaly-growth retardation-prognathism-cryptorchidism syndrome
436144,Intrauterine growth restriction-short stature-early adult-onset diabetes syndrome
435998,Autosomal recessive intermediate Charcot-Marie-Tooth disease type D
436159,Autoimmune lymphoproliferative syndrome due to CTLA4 haploinsuffiency
436151,Intellectual disability-expressive aphasia-facial dysmorphism syndrome
436169,Thrombomodulin-related bleeding disorder
436166,Periodic fever-infantile enterocolitis-autoinflammatory syndrome
436182,Microcephalic primordial dwarfism-insulin resistance syndrome
436174,Cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome
436245,Retinitis pigmentosa-juvenile cataract-short stature-intellectual disability syndrome
436242,Familial atrial tachyarrhythmia-infra-Hisian cardiac conduction disease
436271,Non-progressive predominantly posterior cavitating leukoencephalopathy with peripheral neuropathy
436252,Combined immunodeficiency-enteropathy spectrum
436274,Pseudoxanthoma elasticum-like skin manifestations with retinitis pigmentosa
437552,Autosomal recessive primary immunodeficiency with defective spontaneous natural killer cell cytotoxicity
437572,MYH7-related late-onset scapuloperoneal muscular dystrophy
438178,Severe intellectual disability-epilepsy-cataract syndrome due to fatty acyl-CoA reductase 1 deficiency
438159,STAT3-related early-onset multisystem autoimmune disease
438134,PCNA-related progressive neurodegenerative photosensitivity syndrome
438117,Steel syndrome
438114,RARS-related autosomal recessive hypomyelinating leukodystrophy
438075,Ketoacidosis due to monocarboxylate transporter-1 deficiency
438274,GCGR-related hyperglucagonemia
438216,PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation
438207,Severe autosomal recessive macrothrombocytopenia
439212,Early-onset myopathy-areflexia-respiratory distress-dysphagia syndrome
439218,KCNQ2-related epileptic encephalopathy
439822,PDE4D haploinsufficiency syndrome
439854,Fatal congenital hypertrophic cardiomyopathy due to glycogen storage disease
439897,Lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome
440402,Interstitial lung disease due to ABCA3 deficiency
440354,Autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome
440392,Interstitial lung disease due to SP-C deficiency
440713,Isolated sedoheptulokinase deficiency
440731,L-ferritin deficiency
440427,Severe early-onset pulmonary alveolar proteinosis due to MARS deficiency
440437,Familial colorectal cancer Type X
440706,Ribose-5-P isomerase deficiency
441447,Early-onset posterior subcapsular cataract
441452,Early-onset lamellar cataract
443057,Sporadic porphyria cutanea tarda
443062,Familial porphyria cutanea tarda
443073,Charcot-Marie-Tooth disease type 2S
442835,Undetermined early-onset epileptic encephalopathy
443197,X-linked erythropoietic protoporphyria
298,Mitochondrial neurogastrointestinal encephalomyopathy
552,MODY
443236,Postural orthostatic tachycardia syndrome due to NET deficiency
443087,"46,XY disorder of sex development due to testicular 17,20-desmolase deficiency"
443167,NUT midline carcinoma
130,Brugada syndrome
277,Severe combined immunodeficiency due to adenosine deaminase deficiency
443162,NDE1-related microhydranencephaly
443811,PGM3-CDG
443950,DNAJB2-related Charcot-Marie-Tooth disease type 2
443988,Ventriculomegaly-cystic kidney disease
444092,Autoimmune interstitial lung disease-arthritis syndrome
444099,Autosomal dominant spastic paraplegia type 73
444138,Peeling skin-leukonychia-acral punctate keratoses-cheilitis-knuckle pads syndrome
443995,Mandibulofacial dysostosis with alopecia
444048,"46,XX ovarian dysgenesis-short stature syndrome"
444013,Combined oxidative phosphorylation defect type 23
444069,Lethal fetal brain malformation-duodenal atresia-bilateral renal hypoplasia syndrome
444077,Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
444072,Cerebellar-facial-dental syndrome
444463,Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome
444490,Familial chylomicronemia syndrome
444458,Combined oxidative phosphorylation defect type 24
445110,Limb-girdle muscular dystrophy due to POMK deficiency
445062,Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome
445038,3-methylglutaconic aciduria type 7
445018,Combined immunodeficiency due to LRBA deficiency
447731,NIK deficiency
447737,DOCK2 deficiency
447740,Susceptibility to localized juvenile periodontitis
447877,Polymerase proofreading-related adenomatous polyposis
447896,Tremor-ataxia-central hypomyelination syndrome
447893,Hypomyelination-cerebellar atrophy-hypoplasia of the corpus callosum syndrome
447792,Hemochromatosis type 5
447795,Lipoyl transferase 2 deficiency
447784,Mitochondrial pyruvate carrier deficiency
447757,Autosomal dominant spastic paraplegia type 9B
447753,Autosomal dominant spastic paraplegia type 9A
447760,Autosomal recessive spastic paraplegia type 9B
413667,Antidepressant or antipsychotic toxicity or dose selection
413674,Vitamin K antagonists toxicity or dose selection
413681,Oral antidiabetic drugs toxicity or dose selection
413684,Resistance to vitamin K antagonists
413687,Azathioprine or 6-mercatopurine toxicity or dose selection
413690,Methotrexate toxicity or dose selection
413693,Curariform drugs toxicity
413696,Statin toxicity
412066,PRKAR1B-related neurodegenerative dementia with intermediate filaments
412057,Autosomal recessive cerebellar ataxia due to STUB1 deficiency
412181,Epidermolysis bullosa simplex due to BP230 deficiency
412069,AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome
412189,Epidermolysis bullosa simplex due to exophilin 5 deficiency
412206,Primary failure of tooth eruption
420179,Malan overgrowth syndrome
414750,Phenytoin or carbamazepine toxicity
420702,Autosomal recessive severe congenital neutropenia due to CSF3R deficiency
420728,Combined oxidative phosphorylation defect type 20
420733,Combined oxidative phosphorylation defect type 21
420741,RIDDLE syndrome
420492,"Adult-onset cervical dystonia, DYT23 type"
420485,Cranio-cervical dystonia with laryngeal and upper-limb involvement
420429,"Glycogen storage disease due to acid maltase deficiency, late-onset"
420611,Transient myeloproliferative syndrome
420584,Postaxial polydactyly-anterior pituitary anomalies-facial dysmorphism syndrome
420699,Autosomal recessive severe congenital neutropenia due to CXCR2 deficiency
420686,Woolly hair-palmoplantar keratoderma syndrome
420561,Temple-Baraitser syndrome
420573,Severe combined immunodeficiency due to CTPS1 deficiency
420566,Bleeding disorder due to CalDAG-GEFI deficiency
423461,Mucolipidosis type III alpha/beta
423470,Mucolipidosis type III gamma
423454,Nail and teeth abnormalities-marginal palmoplantar keratoderma-oral hyperpigmentation syndrome
423384,Autosomal recessive severe congenital neutropenia due to JAGN1 deficiency
423296,Spinocerebellar ataxia type 38
423306,Microcephaly-short stature-intellectual disability-facial dysmorphism syndrome
423479,X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome
422526,Hereditary clear cell renal cell carcinoma
423275,Spinocerebellar ataxia type 40
424107,Congenital myopathy with myasthenic-like onset
424099,Colobomatous microphthalmia-rhizomelic dysplasia syndrome
424261,Autosomal recessive limb-girdle muscular dystrophy type 2Y
424027,Progressive myoclonic epilepsy type 8
423894,Microcephaly-complex motor and sensory axonal neuropathy syndrome
425120,STING-associated vasculopathy with onset in infancy
431361,Progressive encephalopathy with leukodystrophy due to DECR deficiency
431272,X-linked scapuloperoneal muscular dystrophy
431329,Autosomal recessive spastic paraplegia type 57
431255,Scapuloperoneal spinal muscular atrophy
431149,Combined immunodeficiency due to OX40 deficiency
431166,Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection
435438,Progressive myoclonic epilepsy type 7
435387,Autosomal dominant Charcot-Marie-Tooth disease type 2Y
434179,Orofaciodigital syndrome type 14
504523,Severe combined immunodeficiency due to LAT deficiency
504530,Combined immunodeficiency due to Moesin deficiency
26793,Very long chain acyl-CoA dehydrogenase deficiency
29072,Hereditary pheochromocytoma-paraganglioma
28378,Tyrosinemia type 2
29073,Multiple myeloma
30391,Isolated biliary atresia
320,Apparent mineralocorticoid excess
230,Dopamine beta-hydroxylase deficiency
725,Continuous spikes and waves during sleep
162,Cataract-glaucoma syndrome
545,Follicular lymphoma
88,Idiopathic aplastic anemia
824,Primary myelofibrosis
729,Polycythemia vera
25980,X-linked myopathy with excessive autophagy
26106,Hereditary diffuse gastric cancer
26792,Short chain acyl-CoA dehydrogenase deficiency
266,Autosomal dominant limb-girdle muscular dystrophy type 1A
264,Autosomal dominant limb-girdle muscular dystrophy type 1B
353,Autosomal recessive limb-girdle muscular dystrophy type 2C
219,Autosomal recessive limb-girdle muscular dystrophy type 2F
119,Autosomal recessive limb-girdle muscular dystrophy type 2E
603,"Distal myopathy, Welander type"
505227,Combined immunodeficiency due to GINS1 deficiency
588,Muscle-eye-brain disease
505237,Early-onset seizures-distal limb anomalies-facial dysmorphism-global developmental delay syndrome
899,Walker-Warburg syndrome
